Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-September-2021,1726.60,1726.60,1726.60,1726.60,1726.600000000000000000,9745,747,16825717.00,9745,100.00,0.00,0.00
17-September-2021,1817.45,1817.45,1817.45,1817.45,1817.449997533178745868,385111,820,699919986.00,385111,100.00,0.00,0.00
16-September-2021,1943.00,1980.00,1850.00,1913.10,1928.681145113524185587,12156,1076,23445048.00,12156,100.00,130.00,-29.90
15-September-2021,1990.00,1990.00,1911.85,1942.55,1965.362903862864365273,12659,1501,24879529.00,6908,54.57,78.15,-47.45
14-September-2021,1960.10,1960.10,1900.00,1942.40,1935.833244111349036402,22416,2165,43393638.00,12672,56.53,60.10,-17.70
13-September-2021,1790.00,1875.70,1773.35,1870.85,1841.084073960567984472,19578,2504,36044744.00,11693,59.73,102.35,80.85
9-September-2021,1738.15,1810.80,1704.45,1803.30,1767.689168278529980657,10340,742,18277906.00,10340,100.00,106.35,65.15
8-September-2021,1661.00,1745.00,1602.00,1724.60,1706.733154581487526229,8578,728,14640357.00,8578,100.00,143.00,63.60
7-September-2021,1750.00,1752.30,1623.00,1665.40,1666.137165726760050936,10994,1182,18317512.00,10994,100.00,129.30,-84.60
6-September-2021,1791.00,1798.70,1671.05,1707.65,1745.571719955898566703,18140,1698,31664671.00,18140,100.00,127.65,-83.35
3-September-2021,1684.00,1748.90,1586.00,1746.15,1698.786062402652866402,19903,1747,33810939.00,19903,100.00,162.90,62.15
2-September-2021,1634.00,1735.00,1576.15,1665.65,1654.884708106830536516,21155,2246,35009086.00,21155,100.00,158.85,31.65
1-September-2021,1659.10,1659.10,1611.75,1659.10,1658.010300304656898302,13786,554,22857330.00,13786,100.00,47.35,0.00
